customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST3858,Male,1,Yes,No,12,Yes,No phone service,DSL,No internet service,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,69.29397725530386,831.21121049989,No
CUST3859,Male,0,No,No,54,No,Yes,Fiber optic,No internet service,Yes,No,Yes,No internet service,Yes,One year,Yes,Electronic check,89.42784100165514,4844.6819304789105,No
CUST3860,Male,0,No,No,31,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No,No,Month-to-month,Yes,Mailed check,82.49074918914633,2547.813948878348,Yes
CUST3861,Female,0,No,Yes,21,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,68.78368604158786,1437.102825094827,No
CUST3862,Male,0,No,Yes,54,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),96.66477234354673,5225.204835254325,No
CUST3863,Male,0,No,Yes,16,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),96.13770157170131,1534.3021313720712,Yes
CUST3864,Female,0,Yes,No,69,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),60.63685141137837,4173.5878223524915,Yes
CUST3865,Male,1,Yes,Yes,50,Yes,No,No,No,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,38.47681454277445,1901.8824283091274,No
CUST3866,Female,0,No,No,7,Yes,Yes,Fiber optic,No internet service,No,Yes,No,Yes,No internet service,Month-to-month,No,Mailed check,83.47468506491978,578.6782713767614,Yes
CUST3867,Female,0,Yes,No,60,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),61.520997602121,3692.7498768320133,No
CUST3868,Female,0,No,Yes,9,Yes,No,DSL,No,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),68.78296745526481,615.5224660958661,Yes
CUST3869,Male,0,No,No,18,Yes,No,Fiber optic,No,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,84.82935638203904,1526.7445763533692,Yes
CUST3870,Female,0,Yes,Yes,13,Yes,No,DSL,No,No,No internet service,No internet service,No,No,Month-to-month,Yes,Mailed check,58.53020739776671,751.5468686181271,Yes
CUST3871,Female,0,No,No,66,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,69.03444501224301,4562.6797732839605,No
CUST3872,Male,0,No,No,54,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,97.78067122564136,5274.411423403612,Yes
CUST3873,Female,0,Yes,No,60,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,72.92323218222076,4385.175214954681,No
CUST3874,Female,0,No,Yes,55,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,82.47479762667754,4538.656287572017,No
CUST3875,Female,0,No,No,62,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,53.70113676244063,3333.7797927643833,No
CUST3876,Female,0,Yes,No,10,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),62.41373780362177,627.2179302266272,No
CUST3877,Female,0,No,No,46,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,66.83215135205575,3071.9566899060255,No
CUST3878,Male,0,No,No,5,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),96.19676799476942,481.4966674537094,Yes
CUST3879,Female,0,No,Yes,33,Yes,No,Fiber optic,No,No internet service,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),71.05551765478342,2342.795876582629,No
CUST3880,Female,0,No,No,64,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,74.816393676035,4798.374886111814,Yes
CUST3881,Male,0,No,No,63,Yes,Yes,No,No internet service,No,No,No,Yes,No,One year,No,Bank transfer (automatic),37.38738192043364,2342.9280520003676,Yes
CUST3882,Male,0,Yes,Yes,65,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,No,Electronic check,68.11026482780255,4441.485722486359,No
CUST3883,Male,0,No,No,30,Yes,Yes,DSL,Yes,No,Yes,No,No internet service,No,One year,Yes,Electronic check,64.3724558770388,1923.4405740717436,No
CUST3884,Female,0,No,No,61,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No,Yes,One year,No,Bank transfer (automatic),86.0070669535655,5247.812244507629,No
CUST3885,Male,0,Yes,No,53,Yes,No,DSL,No,Yes,No internet service,No,No internet service,No,Two year,Yes,Credit card (automatic),58.29423658403086,3087.2409831508967,No
CUST3886,Female,0,Yes,Yes,7,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),59.72656199450574,420.46693652894453,No
CUST3887,Female,1,No,Yes,41,Yes,No phone service,DSL,No internet service,No,No,No,No,Yes,One year,Yes,Mailed check,60.42824126517482,2480.631884465098,No
CUST3888,Male,0,No,No,40,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Bank transfer (automatic),83.38140143929112,3341.5271955634576,No
CUST3889,Male,1,No,No,58,No,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,84.92279062530598,4920.689517837851,No
CUST3890,Female,0,No,Yes,39,Yes,No,No,Yes,No internet service,No,No internet service,No,Yes,One year,No,Electronic check,41.41065973157235,1625.9091119435302,No
CUST3891,Male,0,No,No,21,Yes,No,Fiber optic,No internet service,No,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,78.95371759655632,1666.4059094378742,No
CUST3892,Female,1,No,Yes,23,Yes,No phone service,Fiber optic,Yes,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,87.04781331268192,1998.8228026141273,Yes
CUST3893,Male,0,No,No,37,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.90403641987035,3157.6488853659694,Yes
CUST3894,Male,0,Yes,No,1,Yes,No phone service,DSL,Yes,No,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),61.37033278318753,54.71879493862547,No
CUST3895,Male,0,No,No,40,Yes,Yes,DSL,No,Yes,No internet service,No,No,No,Month-to-month,Yes,Electronic check,60.70707617697025,2433.9683236340084,No
CUST3896,Female,0,No,No,18,Yes,No,No,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,43.772626000799086,787.8950380237329,No
CUST3897,Male,0,No,No,1,Yes,No,DSL,No,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),71.32756669317189,63.88981166363637,Yes
CUST3898,Female,0,No,No,61,Yes,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,80.33583223650027,4921.231872332433,No
CUST3899,Female,1,No,No,15,Yes,No phone service,DSL,No,No,No,No,Yes,No internet service,Two year,Yes,Credit card (automatic),59.54059162661735,894.8022047453376,No
CUST3900,Female,0,Yes,No,21,Yes,No,DSL,No,No,No,No,No internet service,No,One year,Yes,Electronic check,51.85803181089956,1084.877858915055,No
CUST3901,Female,1,Yes,Yes,13,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Mailed check,67.08898860118514,872.9918936808732,No
CUST3902,Male,1,Yes,No,55,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,Yes,One year,Yes,Mailed check,84.31775609411012,4644.063728217211,Yes
CUST3903,Female,0,Yes,Yes,64,Yes,Yes,DSL,No,No internet service,No,No,No internet service,Yes,One year,No,Mailed check,65.26975891777869,4168.249889401538,No
CUST3904,Female,0,No,No,44,Yes,Yes,DSL,No internet service,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),69.64422580302995,3063.15685389025,Yes
CUST3905,Male,1,Yes,Yes,53,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),107.91574959594567,5723.86184797942,Yes
CUST3906,Female,1,Yes,No,65,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),88.4512995283175,5753.317647335837,No
CUST3907,Male,0,No,Yes,45,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,No,Two year,Yes,Bank transfer (automatic),82.76417086849665,3724.8926750818473,No
CUST3908,Female,0,No,No,32,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),85.31959270406065,2711.4305038922057,No
CUST3909,Male,0,Yes,No,49,Yes,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,66.23629696702749,3240.258111730907,Yes
CUST3910,Female,0,No,No,21,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,100.11813510822283,2109.2029780739076,Yes
CUST3911,Male,0,No,No,39,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,86.06598649242717,3366.1198221368977,Yes
CUST3912,Female,0,Yes,No,38,Yes,No,Fiber optic,No,No,No internet service,No,Yes,No,One year,Yes,Bank transfer (automatic),81.77031709619806,3107.1414908392594,Yes
CUST3913,Female,0,Yes,No,40,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,Yes,One year,Yes,Mailed check,89.82203976597417,3588.679900573762,No
CUST3914,Male,0,No,No,67,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,80.77173820910073,5412.593253222243,No
CUST3915,Male,0,No,No,6,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No,Yes,One year,Yes,Credit card (automatic),79.07986129921305,482.4459964847364,No
CUST3916,Male,0,No,Yes,70,No,Yes,Fiber optic,No,No internet service,No,No,No internet service,No,One year,Yes,Electronic check,75.93660955548955,5312.96803561525,No
CUST3917,Male,0,Yes,No,3,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No,No,One year,Yes,Electronic check,75.46808962504352,250.5757384102905,Yes
CUST3918,Female,0,Yes,No,58,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No,Yes,One year,No,Mailed check,85.25687008483268,4928.270099146825,Yes
CUST3919,Female,0,No,No,25,Yes,No,Fiber optic,No internet service,No,No,Yes,No internet service,Yes,Two year,Yes,Credit card (automatic),86.93512436450996,2180.377487198725,No
CUST3920,Male,0,Yes,No,30,Yes,No,DSL,No,No,No,No internet service,No,No internet service,Month-to-month,No,Electronic check,51.08499167425839,1527.9186831203515,No
CUST3921,Female,0,Yes,No,72,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,Yes,Two year,No,Bank transfer (automatic),95.48309317177504,6862.037449452133,No
CUST3922,Male,1,No,Yes,68,Yes,Yes,No,No internet service,No,No internet service,Yes,Yes,No,Two year,Yes,Electronic check,42.714715647296984,2906.9588528645704,Yes
CUST3923,Male,0,Yes,No,51,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,63.94976488128492,3259.9006719031813,Yes
CUST3924,Female,0,No,No,71,Yes,Yes,Fiber optic,No internet service,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.53649590216801,7133.730210223658,Yes
CUST3925,Female,0,No,No,20,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No internet service,Two year,No,Credit card (automatic),75.44864968943712,1503.0783090011046,No
CUST3926,Female,1,Yes,No,15,Yes,No,Fiber optic,No,No,Yes,No internet service,No,No internet service,Month-to-month,No,Electronic check,76.48062894583094,1145.1608584151065,Yes
CUST3927,Female,0,No,Yes,50,Yes,No phone service,No,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),39.667993380207776,1984.8890920695092,Yes
CUST3928,Female,0,Yes,No,15,Yes,Yes,Fiber optic,No internet service,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),78.59673628041693,1182.5127798287378,No
CUST3929,Female,0,No,Yes,17,Yes,No phone service,No,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,37.76128244266437,655.4480048635976,Yes
CUST3930,Female,0,Yes,No,46,Yes,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),65.89311146115274,3041.864197072844,Yes
CUST3931,Male,0,Yes,No,55,Yes,Yes,DSL,No,No internet service,No,Yes,No,No internet service,One year,Yes,Credit card (automatic),63.5491939755157,3494.05811753258,Yes
CUST3932,Male,0,No,No,27,Yes,Yes,Fiber optic,No,No,No,No,Yes,No internet service,Two year,No,Mailed check,80.95369500117798,2170.468377637289,No
CUST3933,Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,No,No,No,No internet service,Yes,Two year,No,Credit card (automatic),85.21938441265522,4680.231654603762,No
CUST3934,Male,0,No,No,36,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Mailed check,94.89469106123303,3438.537806812039,No
CUST3935,Male,0,Yes,Yes,15,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,61.38766891612233,937.4427775762726,Yes
CUST3936,Female,0,Yes,No,64,Yes,Yes,DSL,No,No,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),59.94009085633723,3839.0128880181696,No
CUST3937,Male,1,No,Yes,59,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),86.32165556667917,5089.214152761861,No
CUST3938,Male,0,Yes,No,60,Yes,Yes,Fiber optic,No,No internet service,No,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),90.49373103278464,5420.396569260544,No
CUST3939,Male,1,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,Yes,Two year,Yes,Credit card (automatic),98.25574807908862,979.4532451608294,Yes
CUST3940,Male,0,No,No,65,Yes,No,Fiber optic,Yes,No internet service,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,99.10186709728963,6443.0887155184155,No
CUST3941,Male,0,No,Yes,31,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),66.86197572559082,2063.7040925081424,Yes
CUST3942,Male,0,No,No,18,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),71.41682360316375,1270.6762494989985,No
CUST3943,Male,1,No,No,55,No,Yes,No,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.279534762475734,1930.131282324832,No
CUST3944,Female,0,Yes,No,4,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,68.60038359915939,288.79231990570537,No
CUST3945,Female,0,No,No,2,Yes,No,DSL,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,59.47264254409371,116.9727758467127,Yes
CUST3946,Male,0,Yes,No,27,Yes,No phone service,DSL,No,Yes,No,No,Yes,No internet service,Month-to-month,No,Electronic check,69.84078653766912,1887.9983828230927,No
CUST3947,Female,0,No,No,71,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,No,Mailed check,65.37438773573469,4644.317839111158,No
CUST3948,Female,0,Yes,No,28,No,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),78.67116229695898,2204.9102367005107,No
CUST3949,Female,0,No,No,58,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,91.93547824767379,5320.092162075712,No
CUST3950,Female,0,No,No,24,Yes,No phone service,No,Yes,No,No,No,No internet service,No,One year,No,Mailed check,33.682140913540884,823.5212414207639,Yes
CUST3951,Male,0,No,Yes,21,Yes,Yes,DSL,No internet service,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),54.87455721803742,1154.7815466053605,No
CUST3952,Female,0,No,No,70,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),76.39609612853695,5342.9485525468635,Yes
CUST3953,Female,0,No,No,22,Yes,Yes,DSL,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,66.32834563680794,1457.3513207133485,Yes
CUST3954,Female,0,No,Yes,69,Yes,Yes,DSL,No,Yes,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,76.82665470252391,5295.598109006151,No
CUST3955,Male,0,Yes,No,39,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),86.28244183470093,3359.1004972820597,Yes
CUST3956,Male,0,Yes,No,13,Yes,Yes,No,No,No,No internet service,No,No,No,One year,Yes,Credit card (automatic),20.414956378898445,268.6624271261279,No
CUST3957,Male,0,Yes,Yes,28,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,46.03635113568873,1256.582240525678,No
CUST3958,Male,1,Yes,No,15,No,Yes,DSL,No internet service,No,Yes,No,No,No internet service,Month-to-month,No,Mailed check,62.55534879824005,931.9766207665278,Yes
CUST3959,Male,1,No,No,9,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Mailed check,78.60085671618798,697.0715407587398,No
CUST3960,Male,0,No,Yes,46,Yes,Yes,No,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),35.150163039533794,1618.2001667351562,No
CUST3961,Male,0,No,No,3,Yes,No,DSL,No internet service,No,No internet service,No,Yes,No,Month-to-month,No,Mailed check,67.65947741948983,185.7667589703389,No
CUST3962,Female,0,No,No,11,Yes,No,Fiber optic,No internet service,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,97.3701268648901,1055.1444124804163,Yes
CUST3963,Female,0,No,Yes,41,Yes,Yes,DSL,No internet service,No,Yes,No,No internet service,Yes,One year,Yes,Electronic check,65.38566675881194,2674.8192074203375,Yes
CUST3964,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No,No,One year,Yes,Mailed check,84.15988918489103,257.3921163405743,No
CUST3965,Male,0,Yes,No,5,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,97.13178603792942,502.3789114383974,No
CUST3966,Male,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No,No,Month-to-month,Yes,Electronic check,77.03400247088939,1009.4053632415907,No
CUST3967,Male,1,Yes,No,34,Yes,Yes,Fiber optic,Yes,Yes,No,No,No internet service,Yes,Month-to-month,No,Mailed check,97.26860111816269,3308.3187199010295,Yes
CUST3968,Male,1,No,No,46,Yes,Yes,DSL,No,No,No,No internet service,No,Yes,Two year,Yes,Bank transfer (automatic),60.16783516576308,2779.8215025044256,No
CUST3969,Male,0,No,No,57,Yes,Yes,Fiber optic,No internet service,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,83.23524295170796,4746.547081020496,Yes
CUST3970,Female,0,No,Yes,64,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,85.68437102289283,5497.795584362232,Yes
CUST3971,Female,0,No,No,18,Yes,No phone service,DSL,No,Yes,No,No internet service,No internet service,No,One year,Yes,Electronic check,55.54620223440058,999.8947953721016,No
CUST3972,Male,0,No,No,56,Yes,No,DSL,No,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),62.32946846750674,3511.5530570495866,Yes
CUST3973,Male,0,Yes,Yes,64,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),60.719855616256325,3870.4259233630983,No
CUST3974,Male,0,No,No,12,Yes,Yes,DSL,Yes,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),80.16681618645583,966.7383149351165,No
CUST3975,Male,0,Yes,Yes,7,Yes,No phone service,No,Yes,Yes,No internet service,Yes,Yes,No internet service,Two year,Yes,Credit card (automatic),45.826964881678634,308.610950972197,No
CUST3976,Female,0,Yes,No,17,Yes,No,Fiber optic,No internet service,No,No,No,Yes,No,Two year,Yes,Mailed check,85.1173884339435,1451.847678537255,No
CUST3977,Male,0,Yes,No,34,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,87.70833157758481,2986.3649959226404,Yes
CUST3978,Male,0,Yes,No,25,Yes,No,Fiber optic,No,No,No internet service,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),86.47511163776313,2170.490757317469,Yes
CUST3979,Male,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,Yes,Month-to-month,No,Electronic check,88.1303786057521,3266.4191101368397,Yes
CUST3980,Male,0,Yes,No,65,Yes,No,Fiber optic,Yes,No internet service,No,No,No,No,Month-to-month,No,Electronic check,77.61676626436106,5052.523554030722,No
CUST3981,Female,0,No,Yes,25,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,80.62738409822981,2022.9860826413078,No
CUST3982,Male,0,No,No,56,Yes,No phone service,DSL,Yes,No,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,70.04593203350467,3921.294926772473,Yes
CUST3983,Male,0,Yes,No,24,Yes,Yes,DSL,Yes,No internet service,No,Yes,Yes,No,Month-to-month,No,Mailed check,76.76800805546605,1841.5778375065254,No
CUST3984,Female,0,Yes,No,29,Yes,No phone service,No,Yes,Yes,Yes,No internet service,No,Yes,Month-to-month,No,Mailed check,51.8668171353333,1526.6119642877213,No
CUST3985,Female,1,No,No,6,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),79.63149113195206,473.2532984712861,Yes
